answer	predicted	pred_prob
1	1	0.7913123473515201
1	1	0.7884614327589252
-1	-1	0.5339758062528848
-1	-1	0.7340668839027932
1	1	0.683904842882791
1	1	0.5621925071782462
1	-1	0.52783593398835
1	1	0.5363980416674606
1	1	0.7001815542435923
-1	-1	0.6783747328626879
1	1	0.5496259131638948
1	1	0.8053319267109798
-1	-1	0.6652088297519743
1	1	0.616047414825122
1	1	0.7742087068832532
1	-1	0.5363464681577702
-1	-1	0.6766544485718371
1	1	0.6746761278419601
-1	-1	0.617545855667865
-1	-1	0.6205567166642952
1	1	0.668020203993532
-1	-1	0.6831168988748479
1	1	0.8643636673170074
-1	-1	0.6593137691862545
1	1	0.5954902334238572
-1	-1	0.8588722194376459
-1	-1	0.7622695465883575
-1	1	0.5914547143105952
-1	-1	0.6857805367018868
-1	-1	0.6311745436396838
1	1	0.6778499496872812
1	1	0.7078547003333043
-1	-1	0.8817694535288826
1	1	0.8083433746216862
1	1	0.5715237537178823
1	1	0.8357128686903443
-1	-1	0.696222635721627
1	1	0.7222253440242236
-1	-1	0.5429514828381089
1	1	0.8608052351467812
1	-1	0.5323305043640556
1	1	0.85774589348701
-1	-1	0.6363324056713022
1	1	0.595748862115237
1	1	0.6636626775505345
1	1	0.5710552331832461
1	-1	0.5286505348328547
1	-1	0.6152885009333136
-1	-1	0.7779255414325815
-1	-1	0.9099039740654746
1	1	0.7087725590374645
-1	-1	0.6416599511476906
1	1	0.8431087713967654
1	1	0.8743643808279072
1	1	0.7980230167764782
-1	-1	0.8394410808743076
1	1	0.81640840357654
1	1	0.7352752804257024
1	1	0.9135717881298473
-1	-1	0.6523723930892076
-1	-1	0.8639374321394044
1	1	0.9335220542952465
-1	-1	0.6596771725528936
-1	-1	0.623047792234675
-1	-1	0.6058133362064122
1	1	0.682232730474455
-1	-1	0.6450056223303464
1	1	0.765939797056877
1	1	0.8826364681440133
-1	1	0.559993656354308
1	1	0.7376794202754665
-1	-1	0.864399474776566
-1	-1	0.5748620883690365
-1	-1	0.5546110762265182
-1	-1	0.5906353580923066
1	1	0.6842987199901659
-1	-1	0.5481673906411422
-1	-1	0.7236002525327458
1	1	0.8352913575275112
-1	-1	0.6728249748522261
-1	-1	0.5705612215854038
-1	-1	0.5650273633871072
1	1	0.5982968815474091
1	1	0.5674406993909136
1	1	0.6974255258799894
1	1	0.830758292677009
-1	-1	0.6806763004816243
-1	-1	0.5301478434674315
-1	1	0.5308481548257659
1	-1	0.5400225613450826
-1	-1	0.8570310731583197
-1	-1	0.6628019067058406
1	1	0.7930248732363587
-1	-1	0.724558077445975
1	1	0.6604563592691813
-1	-1	0.6618277838505526
1	1	0.8210748352198692
1	1	0.6742394920509414
-1	-1	0.7168264224879841
-1	-1	0.872139927343794
1	1	0.5959415800017549
-1	-1	0.7551779053003338
1	1	0.650665697154445
1	1	0.6824708065091962
-1	1	0.6489301106214153
-1	-1	0.525606849847865
-1	1	0.5850199058609379
1	1	0.8272437174964662
1	1	0.8472607156796502
-1	-1	0.7822949214476655
-1	-1	0.5528262761038587
-1	-1	0.6948402570188186
-1	-1	0.6600531542468586
-1	-1	0.7194939257740849
1	1	0.7441555915848058
-1	-1	0.5398769388467073
-1	-1	0.6750065887297798
1	1	0.7563918030436827
1	-1	0.6555649463520583
1	1	0.5032862504544184
-1	-1	0.6571960231621373
-1	-1	0.688308593148433
-1	1	0.5344388825931099
1	1	0.7790463976701707
1	1	0.6137223775330234
1	1	0.717992062683186
1	1	0.9103573223538489
-1	-1	0.6984971260450543
1	1	0.8113281894101835
-1	-1	0.7184032438313055
-1	-1	0.7596932514494438
1	1	0.5753489725046164
1	1	0.7568913956392701
-1	1	0.5217081687553808
1	1	0.772566688778852
1	1	0.8485750950247526
1	1	0.7448539874209623
-1	-1	0.5807056819967353
1	-1	0.7247998897606308
1	1	0.6136918785654711
-1	1	0.5287604278765796
1	1	0.7555609246379891
1	1	0.6919955645661457
-1	-1	0.6074239850883986
-1	-1	0.5731104101307292
-1	-1	0.7060730868090863
1	1	0.7898277617665419
-1	-1	0.7084447554963489
-1	-1	0.7934976152973298
-1	-1	0.6562809265105907
1	1	0.7676545656917767
1	1	0.7652846887064769
1	1	0.7896799516706204
1	1	0.6123359658538549
-1	-1	0.7993399364205678
-1	-1	0.6734636022627766
1	1	0.6504509137634648
1	1	0.5803053715527952
-1	-1	0.5754485216969887
1	-1	0.5203261373946979
1	1	0.5448610276629423
-1	-1	0.8759332137363642
1	1	0.8130341213162494
-1	-1	0.7804670585346535
-1	-1	0.7433259218485411
1	1	0.5872948644572922
-1	-1	0.5110669472772166
1	-1	0.693642241465126
-1	-1	0.8298006545146507
-1	-1	0.8080898289499088
1	-1	0.5028750119682529
1	1	0.7602506161985003
1	1	0.8494507457177672
-1	-1	0.8299860918921014
1	1	0.6341628441783105
1	1	0.6518611804545832
1	-1	0.5138464374901243
-1	1	0.5241573793008987
1	1	0.8990974385134551
1	1	0.6689339418406449
-1	-1	0.7345716319798015
1	1	0.6454591493246836
1	1	0.7894901866985993
-1	-1	0.6575389514029455
-1	-1	0.8061386897766336
1	1	0.5551421260734266
1	1	0.6965605877758057
1	1	0.5742367298163835
-1	-1	0.6732442217889549
-1	-1	0.600023518483223
1	1	0.7258265323739594
1	1	0.7713938375993947
-1	-1	0.594437259213694
1	1	0.5911971042170936
1	1	0.5185341322208392
1	1	0.5415805386127311
1	1	0.6395618918957671
1	1	0.6490332847279889
-1	1	0.7370559525102898
-1	-1	0.7792479466656251
-1	-1	0.8145886690582747
1	-1	0.5588727653820471
-1	-1	0.7097006876808283
-1	-1	0.7583554012473307
-1	-1	0.7990194089063934
-1	-1	0.6964322753502961
1	1	0.6520346642865065
1	-1	0.580185439032869
1	1	0.795814098727638
-1	-1	0.506935420686829
-1	-1	0.6569145391334063
-1	-1	0.7200629776002989
-1	-1	0.6867043996355962
-1	-1	0.7052653352508927
1	1	0.6827227897448923
-1	-1	0.8141315057775522
-1	-1	0.7561664323500759
1	1	0.6951827619578155
-1	-1	0.7498399799093035
1	1	0.6011280686202212
1	1	0.7121304858782055
1	1	0.6410917177704261
1	1	0.6437516019742818
-1	1	0.5998146726700709
-1	-1	0.8752414155559082
1	1	0.7641617872470888
1	1	0.7615725327302865
-1	-1	0.5627970782029597
1	1	0.8999651774984477
-1	-1	0.6819039674309976
-1	-1	0.581097970407277
-1	-1	0.7112408918471929
-1	-1	0.6679993806948822
-1	-1	0.6045538522438174
-1	-1	0.7528059925533283
-1	-1	0.6859743377587364
1	1	0.6341997799117479
1	1	0.7312247354516004
-1	1	0.5018017848542643
1	1	0.7575404561498551
1	-1	0.8499664269232042
1	1	0.7002295900337543
-1	-1	0.8522888229747542
1	1	0.6122408924333748
-1	-1	0.767582626918303
-1	-1	0.9126982625578577
1	1	0.6068855316070668
1	1	0.6129500449209657
-1	-1	0.7540968620608144
1	1	0.6002745511870263
-1	-1	0.6009290268958647
1	1	0.6532897119401574
-1	-1	0.7035838063171009
1	1	0.8751741555209651
1	1	0.7382029174721016
-1	-1	0.8154639672438063
1	1	0.7396046102596981
1	1	0.8891854262060307
-1	-1	0.7012835641482955
1	-1	0.517491708374336
1	1	0.8396867028588962
-1	-1	0.653017314732725
-1	-1	0.608979833311504
-1	-1	0.5615921033783785
-1	-1	0.7887530049572871
1	-1	0.5400575259136543
1	1	0.5970471876926422
1	1	0.6501887090703677
-1	1	0.5449583954678784
1	1	0.5767435590350719
-1	-1	0.5421756063423218
-1	-1	0.7320118213968032
1	1	0.8339002362468176
1	1	0.6250244374420437
1	1	0.7160525682672623
1	1	0.7546070122786321
-1	-1	0.6582771193073281
1	1	0.6877154521615925
-1	-1	0.703255290603753
1	-1	0.6215803123576433
-1	-1	0.766359437408475
1	1	0.7996444076600568
1	1	0.7958831198942263
1	1	0.5658434114128197
1	1	0.5917131850184563
-1	-1	0.6309188371366871
1	1	0.6606622877781951
-1	-1	0.6041329083772907
1	1	0.7681717022448737
1	1	0.8502302768593538
1	1	0.5941530412995687
1	1	0.7482582336787136
1	1	0.623212978653906
-1	-1	0.5243143168125948
-1	-1	0.5538802300902472
1	1	0.8873470546323361
1	1	0.5703320544638583
1	1	0.6536031658917034
1	1	0.6490843909712237
1	1	0.7749090101216167
1	1	0.6364846555976951
-1	-1	0.7090162062049421
1	1	0.5136099532235108
-1	1	0.5096751366928863
1	-1	0.6897237113389048
-1	-1	0.615615427473299
1	1	0.6404938275200531
1	1	0.8337635872372229
1	1	0.7859497133914803
1	1	0.900431926828337
-1	-1	0.8270329399585854
-1	-1	0.9043786446261889
1	1	0.7087125401482819
-1	-1	0.6999712532035385
-1	-1	0.5525085972766701
-1	-1	0.84154805421514
-1	-1	0.6337764498373616
-1	-1	0.6702265062723715
1	1	0.5630589771502824
-1	-1	0.592043253066554
-1	1	0.585078562984096
-1	-1	0.7239515332554154
-1	1	0.5616318566458397
-1	-1	0.9281071114762045
-1	-1	0.8141792960290941
-1	-1	0.8348665238895967
-1	-1	0.5246803328208914
-1	-1	0.5031307143447133
-1	-1	0.8013769336179151
-1	-1	0.8220206704352229
-1	-1	0.5442066472423273
-1	-1	0.7996391792262287
-1	-1	0.7347790266308102
1	1	0.598494979660254
1	1	0.6397738221510365
-1	-1	0.7090119770728832
-1	-1	0.6319463900030972
1	-1	0.5059174990982576
-1	-1	0.9009397465709772
-1	1	0.5304200889702961
-1	-1	0.8012133823882021
-1	-1	0.7506055092284584
-1	-1	0.7597682569421009
-1	-1	0.6624449013253055
1	1	0.5807390365853266
1	1	0.7558934737828665
1	1	0.6035305175229834
-1	-1	0.6701846750786744
-1	-1	0.591311180792472
-1	-1	0.6170326158874857
1	1	0.7658621792922522
-1	-1	0.5404455853285794
1	1	0.5841388605811473
-1	-1	0.8900128885055937
-1	-1	0.767288721352902
1	1	0.5407406109596914
1	1	0.6656490165269103
-1	1	0.547143229516159
-1	-1	0.6688667741589663
1	1	0.6433963354754557
-1	-1	0.7283991421684349
1	-1	0.7024794828815171
1	1	0.8735366364796094
1	1	0.8752662725236054
-1	1	0.516872652987438
-1	-1	0.5100391779402611
1	1	0.6794326689355534
1	-1	0.5401235218741599
1	1	0.7228673455354055
-1	-1	0.5879725989789493
1	1	0.6595801473974676
1	-1	0.5101515767030709
1	-1	0.6862907105142004
1	1	0.7690284565621704
-1	1	0.6248332429570848
1	-1	0.5284441211048099
1	1	0.7997851375830541
1	1	0.520074083597107
1	1	0.6916349769445947
-1	-1	0.6395198219432363
-1	-1	0.7465518404515006
1	1	0.7184861351554485
-1	-1	0.6873765512408903
-1	-1	0.7757615869195831
-1	-1	0.6519237489875362
-1	1	0.5038833839971169
1	-1	0.6295082674748635
1	1	0.5472233843589327
1	1	0.7898888470219219
1	1	0.7778051440164406
-1	-1	0.6200217378861166
1	-1	0.5475461430691064
-1	-1	0.8724779946370936
-1	-1	0.7309539350881524
-1	-1	0.9216070574918305
1	-1	0.5160927866706299
-1	-1	0.7148863482792062
1	-1	0.5143827758373811
1	1	0.8007005386635483
1	1	0.7355525491391102
-1	-1	0.5842296810212754
1	1	0.717992062683186
-1	-1	0.7226471754383019
1	1	0.8539991897353421
-1	-1	0.7086200563589193
1	-1	0.5201405421130703
-1	-1	0.7648711260108838
1	1	0.7744542038708961
-1	-1	0.6744023345508148
-1	-1	0.8194199885263956
-1	-1	0.7465789189382043
1	1	0.6071605408063873
1	1	0.5840917795547625
1	1	0.7044654206094906
1	1	0.8254784419255986
-1	-1	0.6943853306344256
-1	-1	0.8366047675476372
1	1	0.8213114457433837
1	-1	0.7443295468127515
-1	-1	0.5318119644847757
-1	-1	0.7228819886636071
-1	1	0.7143144891163351
-1	-1	0.7510818051201517
-1	-1	0.6487795381852282
-1	-1	0.6463225174733759
-1	-1	0.6838076740257868
1	1	0.5907450317820337
-1	-1	0.7999982018052623
1	1	0.7767350828310935
-1	-1	0.6618207789330195
1	1	0.7443419147218268
1	1	0.8608663105686405
1	1	0.7898262258042925
-1	1	0.5237988614485292
-1	-1	0.5685754021929064
1	-1	0.7161100359057613
-1	1	0.5654841561855943
-1	1	0.5182622759309069
-1	-1	0.6860408591208402
-1	-1	0.5803326951335359
-1	-1	0.8868073289914797
-1	-1	0.6640441134265052
-1	-1	0.5302834832095098
1	1	0.9112301355722283
1	1	0.7766115668158048
1	1	0.5898763888347672
-1	-1	0.5465080898270868
-1	-1	0.8093737636930343
1	-1	0.5084267253053452
-1	-1	0.6519843639678146
-1	-1	0.760542317293577
-1	-1	0.6488620382231263
1	1	0.5271885624324569
1	1	0.5436469511297126
-1	-1	0.5813331991965507
1	1	0.8037743918932521
1	1	0.7469232163609626
1	1	0.8487561893115491
1	1	0.7988242046933585
1	1	0.8332219843503532
1	1	0.6170478394155037
1	1	0.7982359043399856
1	1	0.6823852213732771
1	1	0.8989969674787419
1	1	0.6640673100956194
-1	-1	0.7380112716218193
-1	-1	0.7750128001194136
-1	-1	0.6369971447714791
-1	-1	0.7018538845143365
1	1	0.9074709580985867
1	1	0.7139030818005724
1	1	0.842590318978524
-1	-1	0.6958493167349377
-1	-1	0.7529447362247619
1	1	0.5702263953263506
1	1	0.5685722596793046
1	1	0.5061416905149592
-1	-1	0.5016839751354116
1	1	0.9278116597892905
-1	-1	0.9238519909053762
-1	1	0.5546790608762009
-1	-1	0.6423479182579559
-1	-1	0.6681070973800116
1	1	0.811859260912837
1	1	0.6816563520741156
1	1	0.5289522552094021
-1	-1	0.6047732160584659
1	1	0.7437546763143206
1	1	0.8686712770532244
-1	-1	0.5855749055838138
1	-1	0.507043589085195
1	1	0.9348572414528599
1	1	0.6340867939076046
1	1	0.5469537182820048
1	1	0.5644229527820798
1	1	0.5614075833739169
1	1	0.6841078222088975
1	1	0.78862245456221
1	1	0.629916092905972
1	1	0.8500692383739363
1	1	0.876432260752767
1	1	0.6257555617329726
-1	1	0.5025922738643671
-1	-1	0.5824275170349533
1	1	0.7524312678021435
1	1	0.8625245868349222
1	1	0.8201904243849969
1	-1	0.5768313275004464
-1	-1	0.7369148688186576
-1	-1	0.8510308490922265
1	1	0.9221841636696899
1	1	0.5240269256686703
-1	1	0.5389252501277801
1	1	0.7355295263254369
-1	-1	0.7446738583544417
-1	-1	0.5553465446596944
1	1	0.8395681454344252
-1	-1	0.6358564984930342
-1	-1	0.74060430415018
-1	-1	0.6579105855319851
-1	-1	0.7076559311395777
-1	-1	0.5285054603384531
-1	1	0.6254830449338995
-1	-1	0.8492803945090689
-1	-1	0.8214257160645765
1	1	0.5826250620997189
-1	-1	0.6189692058000262
1	1	0.5832288131548711
-1	-1	0.5308447710325441
1	1	0.756535133692398
-1	-1	0.7118062178010908
1	-1	0.5964781693767943
-1	-1	0.7826461647479891
-1	-1	0.590973248681375
-1	-1	0.8086032480155493
-1	-1	0.5377308509727652
-1	-1	0.5689150556505735
1	1	0.7610564484157772
-1	-1	0.5692007132398659
-1	1	0.5762994097729288
1	1	0.5714002031652511
-1	1	0.5459260217551188
1	1	0.7561154992624022
-1	-1	0.756976153976281
1	1	0.6866188243453929
-1	-1	0.8213190539116493
-1	-1	0.760549767503977
-1	-1	0.6177125982067366
-1	-1	0.5420109294038056
-1	-1	0.8352675680120016
1	1	0.5110152199654834
1	1	0.6087318610754997
-1	-1	0.6630391061573081
-1	-1	0.5818502206689797
-1	-1	0.5459119665765596
1	1	0.7370631176263097
-1	-1	0.7943014171134679
1	1	0.6478397649744375
1	1	0.8270589384361229
1	-1	0.600780403338226
1	-1	0.5652053272299358
-1	-1	0.6769953091266263
-1	-1	0.7773334628660026
1	1	0.7717585680222283
-1	-1	0.8532030273167811
-1	1	0.5990553385389705
1	1	0.637214489376643
-1	-1	0.6043851424402471
1	1	0.5985588913300008
-1	-1	0.8065723919831946
-1	-1	0.6581586176779537
-1	-1	0.66617196587586
1	1	0.786285411423141
-1	-1	0.9452405020010234
1	1	0.8345693502542465
-1	-1	0.6180239626557987
1	-1	0.5626854740525309
1	1	0.797792867678027
-1	-1	0.7315062025312953
1	1	0.6244192709892986
-1	-1	0.7129391792183464
-1	-1	0.5598543377709814
-1	-1	0.5369206844622976
-1	-1	0.5917773938901574
-1	-1	0.6630858446770247
1	1	0.8249528579597549
1	-1	0.5695021476449332
1	1	0.7083733587476282
1	1	0.5324793913495081
1	1	0.806914615329476
-1	-1	0.852231159334921
-1	-1	0.8458750602504324
1	1	0.7783994063199756
-1	1	0.5476769549441621
-1	-1	0.718062334940031
1	1	0.7413143808576215
1	1	0.5248113809502061
-1	-1	0.7678649606862152
1	1	0.6292332791039351
1	1	0.8597062227922674
-1	1	0.7253176557919895
-1	1	0.5492581361370166
-1	-1	0.8465123158171746
1	1	0.871145657058514
1	1	0.7356203282852047
1	1	0.7844528373517684
-1	1	0.5979340671728693
-1	-1	0.5648064288169181
1	1	0.8072726354185944
-1	-1	0.7472088739149928
1	-1	0.7286678607361979
1	1	0.8217411944287384
1	1	0.6738250516458049
-1	-1	0.845369139852603
-1	-1	0.6493428327282277
-1	-1	0.6686530640113895
1	1	0.6426619348252592
-1	-1	0.8467020189168928
-1	-1	0.5845219262893995
1	1	0.5271165935286249
1	1	0.6581182792135715
1	1	0.7609533175664909
1	1	0.5572721870818277
-1	1	0.50960298447237
-1	-1	0.6537220933072789
1	1	0.6108236584031309
1	1	0.6738020061963782
1	1	0.6642694242263312
-1	-1	0.9136329697669827
-1	1	0.5703077890390164
1	1	0.7516073866147008
1	-1	0.603710133729018
1	1	0.6618840694475011
1	-1	0.7939094208269705
-1	-1	0.7296997842576785
1	-1	0.572292032159899
1	1	0.6486957345785261
1	1	0.6357236311116007
-1	-1	0.7836882993044857
1	1	0.5504778000224769
-1	1	0.5002660370468196
-1	1	0.5501962590494559
1	-1	0.6357635308595628
1	-1	0.5077405596114064
-1	-1	0.8595261178387468
-1	-1	0.8212820465753083
-1	-1	0.5710114780205117
1	1	0.5240769896176243
1	1	0.7699626446726022
1	1	0.6086581400772726
1	1	0.6517736140609337
1	1	0.8572145933370509
1	-1	0.5788105121592514
-1	-1	0.9312139239220927
1	1	0.5563774389792218
-1	-1	0.8065735251488962
1	1	0.7971144163530363
1	1	0.6340946352122476
1	1	0.5617753702763868
-1	-1	0.64132749220282
-1	-1	0.566096320947231
-1	-1	0.9039802555787146
1	1	0.6348983515334408
1	1	0.6457290672263654
1	1	0.7028717952350235
-1	-1	0.8338579019242895
1	1	0.8275043433671596
1	1	0.5103889769596123
1	1	0.5100371509451046
-1	-1	0.8096483851338362
-1	-1	0.5853040573575072
1	1	0.8291313101668206
1	-1	0.5009817162939263
1	1	0.6957332935571465
-1	-1	0.8351909745544405
-1	-1	0.655192872752733
1	-1	0.5389440056978048
1	1	0.7604342671858151
1	1	0.6294309526179463
-1	-1	0.6057211895753123
1	1	0.9204311868740367
1	1	0.5270505967011719
1	1	0.5020770754768819
-1	-1	0.805804781975323
-1	-1	0.560278758124539
1	1	0.6466928406097252
-1	-1	0.7691225096340507
1	1	0.6737075874303337
1	1	0.5132273219697016
1	1	0.6126285745537609
-1	-1	0.7477786707186904
-1	-1	0.8075238940157152
1	1	0.767375696076629
-1	-1	0.6003651018885297
-1	-1	0.6667154786699981
1	1	0.7029977260569099
1	1	0.7980027770802994
1	1	0.5754159987058471
1	1	0.6918692944621849
1	1	0.8404603971579461
1	1	0.616603088726551
-1	-1	0.7258665143877799
1	1	0.7041980494627729
-1	-1	0.561414957409843
-1	-1	0.6014170558310941
-1	1	0.5762108219012761
-1	1	0.6543571579126328
-1	-1	0.6544956091131425
1	1	0.6727005338136289
-1	-1	0.7847195973258352
1	1	0.608429246205662
-1	-1	0.8135497996906482
1	1	0.7625992443911004
-1	1	0.5709264312935279
1	1	0.5117389899842455
1	1	0.7180569722062088
1	1	0.6710071479854586
-1	-1	0.6667468219490519
1	1	0.7097815112169794
1	-1	0.5100696001298919
1	1	0.6580138475293542
1	1	0.6576524771560803
-1	-1	0.5151879088175109
-1	-1	0.5213460409435714
-1	1	0.5450620123370274
-1	-1	0.757932587130822
-1	-1	0.7993831086246852
-1	-1	0.5782122979798623
-1	-1	0.59474426132187
1	1	0.6732042481968153
-1	-1	0.6704164628228216
-1	-1	0.690265788277874
1	1	0.6221043352375004
-1	-1	0.5833356007477085
1	1	0.5854688462586756
1	1	0.760486570198716
1	1	0.7089212113879179
-1	1	0.5196699468431165
1	1	0.748734191087586
1	-1	0.559005119761849
-1	-1	0.6600171486594556
-1	-1	0.632971933721336
1	1	0.6296695350200148
1	1	0.7242263169057844
-1	1	0.6772161710165844
-1	-1	0.8089669446674498
1	1	0.7143338586248286
1	1	0.8752070619589083
-1	-1	0.7410566667062822
1	1	0.9192440300846324
-1	-1	0.6008757562896891
1	1	0.7225656365656371
-1	-1	0.5218033897777794
-1	-1	0.8350324499681385
-1	-1	0.8126765534260171
1	1	0.6531600100082454
-1	-1	0.5697599903090376
1	1	0.5957832621109994
-1	-1	0.6867359488019902
-1	-1	0.7802934810351491
-1	1	0.5353760184846192
1	1	0.5658592985595786
-1	-1	0.6194714672070949
-1	-1	0.8239936325728433
-1	-1	0.6380517400666027
1	1	0.5579682119519795
-1	-1	0.528589650955712
-1	-1	0.6150423349312288
1	1	0.7348338742498582
-1	-1	0.8398259681408958
1	1	0.6624578221209456
1	1	0.8317079411417112
1	1	0.6515412008104206
1	1	0.7099208372329536
1	1	0.6652117511494614
-1	-1	0.7807713724738286
-1	-1	0.5129336939601515
1	1	0.8104963566247152
-1	-1	0.6096336059618028
1	1	0.6775586465889327
1	1	0.7221948379258362
-1	-1	0.6412572066899416
1	1	0.5172776324835181
1	1	0.5037606452449779
1	1	0.6318009987043707
-1	-1	0.7372359849146786
-1	-1	0.8035111466444254
1	1	0.8417286196241843
-1	1	0.5872280159192592
1	1	0.5034979328180547
-1	-1	0.5744669041406555
1	1	0.8289346161227408
1	1	0.6528614546146225
1	1	0.7657322393871328
-1	-1	0.6441113526533992
1	1	0.7589133309885346
1	-1	0.5127189550922773
-1	-1	0.7161711880921251
1	1	0.8120038339096338
-1	-1	0.7502503367138307
1	1	0.7327279261896988
-1	1	0.5601042933771527
1	1	0.8008982225863619
1	1	0.6828197457341811
-1	-1	0.7798438138401855
1	1	0.7339835271318519
-1	-1	0.6217222051485318
-1	-1	0.5438846965367112
1	1	0.8611058607151869
1	1	0.7804129032844218
1	-1	0.5715062398359407
-1	-1	0.6978837655446193
-1	-1	0.719718350872288
1	-1	0.6901912522226328
-1	-1	0.8063709334889746
1	1	0.7869836014131091
1	-1	0.5393944573247043
1	1	0.6165618442225295
1	-1	0.6104862274144403
-1	-1	0.5414146647570464
-1	-1	0.8521396651418419
-1	-1	0.6369510078856354
1	1	0.8109117978303074
-1	-1	0.57064561091242
-1	-1	0.7477535929188587
1	1	0.7207929769499585
-1	-1	0.7530308187123795
1	1	0.8696061783422422
-1	-1	0.6858520240971511
-1	-1	0.7506254445383232
-1	-1	0.6647434820376787
-1	-1	0.6350281028179141
1	1	0.6385258830435757
1	1	0.7394968644143746
-1	-1	0.8197378965113005
1	-1	0.5140164727280621
-1	-1	0.6100746979492827
1	1	0.6253291833735096
1	-1	0.6977395179691679
1	1	0.7656492530675929
-1	-1	0.7445191285550457
1	-1	0.5484954568418565
1	-1	0.5072837248738515
1	1	0.7527944140967119
-1	-1	0.6588691882861653
-1	-1	0.7078535590200249
-1	1	0.6188024961855179
-1	-1	0.7141515376116598
1	1	0.7069241301323012
1	1	0.5214701005995896
-1	-1	0.7760626943395157
-1	1	0.5665472494315854
1	1	0.8417498782003385
-1	-1	0.7232912614196463
1	1	0.8199446269935896
-1	-1	0.6289292045133574
1	-1	0.5092226587446129
1	-1	0.7225782378280884
-1	1	0.5356398926553231
1	1	0.8821205184427371
-1	-1	0.8040487127687885
1	1	0.5667515385921253
-1	-1	0.7021576282683839
1	-1	0.7188118458665107
-1	-1	0.7029194462805776
1	1	0.5664732367599401
-1	-1	0.5566191724073116
1	1	0.5547251503411992
-1	-1	0.9185354393361619
-1	-1	0.6960998916499345
-1	-1	0.7596617165675117
-1	-1	0.6579988466843298
1	1	0.7320988634811931
1	1	0.567786431045752
-1	1	0.5491015012795917
1	1	0.8438798805261499
1	1	0.828771202389669
-1	1	0.5777448563403206
1	1	0.8843198883993605
-1	1	0.5123000916170246
1	1	0.8243845404576218
1	1	0.7242341275490919
1	1	0.7345433224968814
-1	-1	0.5999624091650666
1	1	0.669171260129629
1	1	0.6623454684560061
1	1	0.5339651305117681
1	1	0.5894593886103064
1	1	0.7064070712204119
1	1	0.80009553369883
-1	-1	0.7076249803251192
1	1	0.724760800308226
1	1	0.7072641006216018
-1	-1	0.5632214831312549
-1	-1	0.5895704315721548
1	1	0.5043538235028732
1	1	0.8776459416668592
-1	1	0.5186369773714458
-1	-1	0.9318377808482164
1	1	0.5587454787608783
-1	1	0.5976978755253202
-1	-1	0.6723371811831057
1	1	0.8229237484059304
1	1	0.564169502655473
-1	-1	0.6840385386625534
1	1	0.6525898573627673
-1	1	0.6545712018642947
-1	-1	0.5155443242509463
-1	-1	0.600366411839051
-1	-1	0.7481485758566533
-1	-1	0.5563267646046803
-1	-1	0.6714741366976298
-1	-1	0.8648738521288557
-1	-1	0.7898550350640097
1	1	0.605213363602741
-1	-1	0.7098476802948759
1	1	0.6202554600610833
1	1	0.562678981890153
1	1	0.5661370287542647
-1	-1	0.6290284317692867
-1	-1	0.709944719060499
-1	-1	0.6288445114047343
1	1	0.8831854931502455
-1	-1	0.6571296996306173
-1	1	0.579799121374373
-1	-1	0.6517122074832589
-1	-1	0.6408091337049626
1	1	0.5889325250620178
-1	-1	0.9340193794762097
1	1	0.734864291254036
-1	-1	0.6574134629855313
-1	-1	0.7062646312588508
1	-1	0.5076316659165243
-1	-1	0.6357608317114696
-1	-1	0.8223541946163272
-1	-1	0.5647155246750466
1	1	0.508163540170316
-1	-1	0.5936122414672894
-1	1	0.5612043128618105
1	1	0.554772781583034
1	1	0.8385377697495543
-1	-1	0.5814046438810492
-1	-1	0.5200391292791197
-1	1	0.5167455120974428
-1	-1	0.7385423104199633
1	1	0.621592745176048
1	1	0.6839613326274101
1	1	0.6517703724714103
-1	1	0.5649379987541341
1	1	0.6309487556464383
-1	-1	0.8481003683273227
1	1	0.7125200463561492
-1	-1	0.7115805900985115
-1	1	0.514450561207188
1	1	0.6514811714406143
-1	-1	0.8567373722849417
-1	-1	0.6233013657665215
-1	-1	0.8187551905233714
1	-1	0.529649975086892
-1	-1	0.798130021419001
-1	-1	0.6340192649486598
-1	-1	0.7959912330771673
1	1	0.6472104804862331
-1	-1	0.6459947670609003
-1	-1	0.641644288050448
-1	-1	0.5086685390172496
-1	-1	0.631279888739555
1	1	0.8152687726430119
-1	-1	0.6564379551248096
-1	-1	0.7506192100198178
1	1	0.6094921381272896
-1	-1	0.8007982837324613
-1	-1	0.7687507546480733
1	1	0.7619055601986011
-1	-1	0.5324177134901737
1	1	0.6705224425360385
-1	-1	0.6401161936871476
1	1	0.6304525301160957
-1	-1	0.7037725570867737
-1	1	0.5441163687943988
-1	-1	0.5778574167702297
-1	1	0.5459763610129907
1	1	0.5384788441384943
-1	-1	0.5655915274056582
1	1	0.7320854924206728
-1	-1	0.7395915538867883
1	-1	0.5633596615235916
1	1	0.5291953208637855
-1	-1	0.6801191400825224
-1	-1	0.7912314511897255
-1	1	0.5240092024259703
-1	-1	0.6272172749743976
-1	-1	0.6037754066037142
-1	-1	0.7818493888786975
-1	-1	0.6992979040539062
1	1	0.6476198158437656
1	1	0.5374526443014378
-1	-1	0.7456345426287943
-1	-1	0.8607940649925243
1	1	0.8981531987428193
-1	-1	0.5384037364392105
-1	-1	0.5255978434310873
1	1	0.6618012598460745
1	1	0.7517382664711384
-1	-1	0.7589984057823691
1	1	0.5954519353930311
-1	-1	0.5704881876767487
